date,code,strategy,entry_price,stop_loss,take_profit,rsi,volume_ratio,entry_date,exit_date,days_held,exit_price,shares,gross_pnl,net_pnl,pnl_percent,exit_reason,commission,r_r_ratio,hold_days
2024-05-07,VTO,SWING_T+,10.4104,9.879999999999999,11.232000000000001,68.20276497695852,2.061603813883337,2024-05-07,2024-05-10,3,10.469520000000001,1921155.7673096135,113578.72896334788,53408.360869902855,0.2670418043495143,MAX_HOLD,60170.368093445024,,2.0
2024-07-11,VTO,SWING_T+,14.794779999999998,14.040999999999999,15.9624,68.61313868613136,2.095216398085875,2024-07-11,2024-07-12,1,14.026958999999998,1351828.1447916091,-1037962.0379620376,-1096405.0949050945,-5.482025474525472,STOP_LOSS,58443.056943056945,,2.0
2023-04-14,VTO,PULLBACK,7.9079,7.4349,8.95,59.84555984555987,,2023-04-14,2023-04-20,6,7.4274651,2529116.453167086,-1215075.8102656829,-1273253.1965502843,-6.366265982751422,STOP_LOSS,58177.38628460148,2.2575790152655295,
2023-04-18,VTO,PULLBACK,7.947939999999999,7.6131,8.95,58.19672131147542,,2023-04-18,2023-04-20,2,7.6054869,2516375.312345086,-861740.5264760412,-920447.9156863271,-4.602239578431636,STOP_LOSS,58707.38921028594,3.08962985622514,
2023-04-19,VTO,PULLBACK,7.867859999999999,7.6131,8.95,56.34920634920636,,2023-04-19,2023-04-20,1,7.6054869,2541987.2748117023,-666949.0814528972,-725948.6578307179,-3.629743289153589,STOP_LOSS,58999.57637782065,4.414742810854591,
2023-05-12,VTO,PULLBACK,7.587579999999999,7.1082,8.95,41.025641025641015,,2023-05-12,2023-06-12,31,7.61238,2635886.540899734,65369.98621431557,5271.931234994096,0.02635965617497048,MAX_HOLD,60098.054979321474,2.9037727850784214,
2023-05-15,VTO,PULLBACK,7.377369999999999,7.1082,8.63,52.032520325203244,,2023-05-15,2023-06-15,31,7.62237,2710993.2130284915,664193.3371919831,603197.0471861952,3.015985235930976,MAX_HOLD,60996.290005787974,4.812834224598933,
2023-05-16,VTO,PULLBACK,7.397389999999999,7.1181,8.55,54.09836065573769,,2023-05-16,2023-06-16,31,7.61238,2703656.2895832183,581259.0656974991,520387.1770989528,2.601935885494764,MAX_HOLD,60871.88859854625,4.2662743655755895,
2023-06-08,VTO,PULLBACK,7.717709999999999,7.6131,8.21,56.75675675675673,,2023-06-08,2023-06-09,1,7.6054869,2591442.280158234,-290819.6861504244,-350383.4566211988,-1.751917283105994,STOP_LOSS,59563.77047077437,5.159958720330259,
2023-06-09,VTO,PULLBACK,7.617609999999999,7.4844,8.21,47.5,,2023-06-09,2023-07-10,31,7.842149999999999,2625495.398162941,589528.7367035073,528644.443598452,2.6432222179922604,MAX_HOLD,60884.29310505526,4.777070063694257,
2023-06-12,VTO,PULLBACK,7.627619999999999,7.4844,8.21,43.24324324324327,,2023-06-12,2023-07-13,31,7.98201,2622049.8661443545,929228.252062899,867834.4096848046,4.3391720484240235,MAX_HOLD,61393.84237809435,4.351032448377581,
2023-06-13,VTO,PULLBACK,7.69769,7.4844,8.21,48.14814814814819,,2023-06-13,2023-07-14,31,8.03196,2598182.052018203,868494.3145281249,807191.5730563327,4.035957865281663,MAX_HOLD,61302.741471792186,2.5291828793774287,
2023-06-14,VTO,PULLBACK,7.6876799999999985,7.4844,8.21,48.14814814814813,,2023-06-14,2023-07-17,33,8.00199,2601565.101565102,817697.9270729292,756471.3801823198,3.7823569009115987,MAX_HOLD,61226.546890609396,2.709611451942749,
2023-06-15,VTO,PULLBACK,7.637629999999999,7.4844,8.21,45.348837209302324,,2023-06-15,2023-07-17,32,8.00199,2618613.3656644803,954117.9659135112,892686.7889646409,4.463433944823205,MAX_HOLD,61431.17694887027,3.9835164835164916,
2023-06-30,VTO,PULLBACK,7.747739999999999,7.4349,8.21,55.35714285714286,,2023-06-30,2023-07-19,19,8.20179,2581397.9302351396,1172083.7302232687,1110325.6046279338,5.551628023139669,TAKE_PROFIT,61758.1255953349,1.5404785316289744,
2023-07-06,VTO,PULLBACK,7.73773,7.5141,8.19,54.471544715447166,,2023-07-06,2023-07-19,13,8.181809999999999,2584737.38421992,1147830.1775843785,1086108.432318002,5.43054216159001,TAKE_PROFIT,61721.74526637657,2.130616025937926,
2023-08-03,VTO,PULLBACK,8.26826,8.1576,8.74,56.54761904761907,,2023-08-03,2023-08-04,1,8.1494424,2418888.617435833,-287406.54019104346,-346975.4303807569,-1.7348771519037847,STOP_LOSS,59568.890189713435,4.687500000000033,
2023-09-25,VTO,PULLBACK,8.22822,8.1378,9.0,47.183098591549296,,2023-09-25,2023-09-26,1,8.1296622,2430659.3649659343,-239560.43956043964,-299201.098901099,-1.496005494505495,STOP_LOSS,59640.659340659346,9.489051094890472,
2023-09-28,VTO,PULLBACK,8.198189999999999,7.7814000000000005,9.0,40.27777777777774,,2023-09-28,2023-10-03,5,7.773618600000001,2439562.879123319,-1035768.626977413,-1094214.974036947,-5.471074870184735,STOP_LOSS,58446.34705953388,1.982378854625557,
2024-01-15,VTO,PULLBACK,8.298289999999998,8.187299999999999,8.47,48.48484848484826,,2024-01-15,2024-01-23,8,8.46153,2410135.100123038,393430.4537440891,332840.30806347297,1.6642015403173647,TAKE_PROFIT,60590.14568061614,1.7526777020447974,
2024-01-16,VTO,PULLBACK,8.3083,8.187299999999999,8.47,50.0,,2024-01-16,2024-01-23,7,8.46153,2407231.322893974,368860.0556070452,308306.7655236346,1.5415338276181731,TAKE_PROFIT,60553.29008341057,1.50842945873999,
2024-01-17,VTO,PULLBACK,8.3083,8.187299999999999,8.47,56.666666666666764,,2024-01-17,2024-01-23,6,8.46153,2407231.322893974,368860.0556070452,308306.7655236346,1.5415338276181731,TAKE_PROFIT,60553.29008341057,1.50842945873999,
2024-01-18,VTO,PULLBACK,8.3083,8.187299999999999,8.47,51.85185185185211,,2024-01-18,2024-01-23,5,8.46153,2407231.322893974,368860.0556070452,308306.7655236346,1.5415338276181731,TAKE_PROFIT,60553.29008341057,1.50842945873999,
2024-01-22,VTO,PULLBACK,8.3083,8.187299999999999,8.47,46.15384615384626,,2024-01-22,2024-01-23,1,8.46153,2407231.322893974,368860.0556070452,308306.7655236346,1.5415338276181731,TAKE_PROFIT,60553.29008341057,1.50842945873999,
2024-02-21,VTO,PULLBACK,8.918909999999999,8.6427,9.39,58.00000000000002,,2024-02-21,2024-03-14,22,9.38061,2242426.4848507275,1035328.3080555858,973775.3155935025,4.868876577967512,TAKE_PROFIT,61552.99246208338,1.7957351290684604,
2024-02-23,VTO,PULLBACK,8.78878,8.6922,9.39,51.38121546961324,,2024-02-23,2024-03-14,20,9.38061,2275628.6993189044,1346785.333117911,1284765.155118234,6.42382577559117,TAKE_PROFIT,62020.17799967686,6.947608200455622,
2024-02-26,VTO,PULLBACK,8.918909999999999,8.6922,9.39,46.01226993865033,,2024-02-26,2024-03-14,17,9.38061,2242426.4848507275,1035328.3080555858,973775.3155935025,4.868876577967512,TAKE_PROFIT,61552.99246208338,2.203856749311292,
2024-03-11,VTO,PULLBACK,9.008999999999999,8.8209,9.35,50.0,,2024-03-11,2024-03-14,3,9.34065,2220002.2200022205,736263.7362637399,675159.3406593442,3.375796703296721,TAKE_PROFIT,61104.39560439561,1.9542155220547157,
2024-04-05,VTO,PULLBACK,9.39939,9.256499999999999,9.87,43.434343434343475,,2024-04-05,2024-04-15,10,9.2472435,2127797.6549542043,-323736.9659094912,-383251.36046062695,-1.916256802303135,STOP_LOSS,59514.39455113576,3.5955056179774774,
2024-04-08,VTO,PULLBACK,9.44944,9.256499999999999,9.87,46.153846153846146,,2024-04-08,2024-04-15,7,9.2472435,2116527.540256354,-427954.46079344273,-487312.52910225256,-2.436562645511263,STOP_LOSS,59358.06830880984,2.3433242506811918,
2024-04-09,VTO,PULLBACK,9.529519999999998,9.296100000000001,9.87,50.0,,2024-04-09,2024-04-15,6,9.2868039,2098741.5945399143,-509398.3747345037,-568634.2771724019,-2.84317138586201,STOP_LOSS,59235.90243789824,1.563197856185805,
2024-06-14,VTO,PULLBACK,11.861849999999999,11.0484,13.39,56.15079365079365,,2024-06-14,2024-07-09,25,13.376610000000001,1686077.6354447242,2554002.9590662546,2490171.954627655,12.450859773138275,TAKE_PROFIT,63831.00443859938,1.9211576846307425,
2024-06-18,VTO,PULLBACK,11.961949999999998,11.1375,13.39,55.066079295154175,,2024-06-18,2024-07-09,21,13.376610000000001,1671968.1991648523,2365266.5326305553,2301718.6328316093,11.508593164158047,TAKE_PROFIT,63547.89979894584,1.772307692307694,
2024-06-24,VTO,PULLBACK,11.961949999999998,11.731499999999999,13.39,55.01792114695339,,2024-06-24,2024-06-26,2,11.719768499999999,1671968.1991648523,-404919.76642604126,-464312.3867764022,-2.3215619338820113,STOP_LOSS,59392.62035036094,6.590389016018295,
2024-06-25,VTO,PULLBACK,12.14213,11.731499999999999,13.39,57.82918149466192,,2024-06-25,2024-06-26,1,11.719768499999999,1647157.4591937328,-695695.8952012553,-754652.3513584535,-3.7732617567922677,STOP_LOSS,58956.45615719812,3.1618569636135336,
2024-06-26,VTO,PULLBACK,11.9119,11.5929,13.39,54.465849387040286,,2024-06-26,2024-06-28,2,11.5813071,1678993.2756319311,-555063.2560716581,-614230.6611875506,-3.071153305937753,STOP_LOSS,59167.405115892514,4.8518397915988265,
2024-06-27,VTO,PULLBACK,11.72171,11.5533,13.39,45.40117416829747,,2024-06-27,2024-06-28,1,11.541746700000001,1706235.6942801008,-307059.80612043623,-366599.2164112556,-1.832996082056278,STOP_LOSS,59539.410290819345,10.721123165283931,
2024-07-04,VTO,PULLBACK,11.58157,11.276100000000001,13.39,46.13259668508289,,2024-07-04,2024-07-09,5,13.376610000000001,1726881.5885929111,3099821.5267878226,3035171.794497641,15.175858972488204,TAKE_PROFIT,64649.73229018174,6.192582511058206,
2024-07-05,VTO,PULLBACK,11.771759999999999,11.276100000000001,13.39,45.53072625698324,,2024-07-05,2024-07-09,4,13.376610000000001,1698981.2908180256,2726610.1245693127,2662520.2093824586,13.312601046912292,TAKE_PROFIT,64089.91518685397,3.3684645587931517,
2024-08-23,VTO,PULLBACK,12.75274,12.1968,14.69,59.050445103857555,,2024-08-23,2024-09-06,14,12.1846032,1568290.4222935622,-891003.5019925124,-949666.9967395236,-4.748334983697617,STOP_LOSS,58663.49474701123,3.5898379970544867,
2024-11-29,VTO,PULLBACK,12.23222,11.830499999999999,12.92,41.20370370370374,,2024-11-29,2024-12-03,4,12.90708,1635026.184944352,1103413.7711715465,1041758.6505147892,5.208793252573946,TAKE_PROFIT,61655.120656757324,1.7971758664954973,
2023-12-07,VTO,EMA_CROSS,8.258249999999999,7.872466267212034,9.075000000000001,70.14925373134325,1.578225104388759,2023-12-07,2024-01-08,32,8.35164,2421820.603638786,226173.82617382912,165834.5654345684,0.8291728271728419,MAX_HOLD,60339.260739260746,,
2023-03-15,TCI,BREAKOUT,6.8168099999999985,6.469499999999999,7.4910000000000005,65.11627906976744,2.345919788917108,2023-03-15,2023-03-20,5,6.4630304999999995,2933923.6387694543,-1037962.0379620353,-1096405.0949050921,-5.482025474525461,STOP_LOSS,58443.056943056945,,
2023-07-17,TCI,BREAKOUT,9.789779999999999,9.290999999999999,10.758000000000001,66.48648648648648,1.8620800466617653,2023-07-17,2023-07-20,3,9.281709,2042946.828222902,-1037962.0379620366,-1096405.0949050935,-5.482025474525468,STOP_LOSS,58443.056943056945,,
2023-08-07,TCI,BREAKOUT,10.23022,9.709,11.242,65.35087719298248,3.5349138980767445,2023-08-07,2023-08-17,10,11.230758000000002,1954992.1702563583,1956043.956043961,1893109.890109895,9.465549450549474,TAKE_PROFIT,62934.06593406595,,
2023-04-14,TCI,PULLBACK,7.077069999999999,6.741899999999999,7.6,56.02836879432625,,2023-04-14,2023-05-08,24,7.5924,2826028.285717112,1456337.1564786008,1394152.6507438829,6.970763253719414,TAKE_PROFIT,62184.505734717895,1.6153611703748791,
2023-04-17,TCI,PULLBACK,7.077069999999999,6.831,7.6,56.02836879432625,,2023-04-17,2023-04-20,3,6.824169,2826028.285717112,-714705.3794861397,-773633.3214169105,-3.868166607084553,STOP_LOSS,58927.94193077079,2.2175732217573207,
2023-04-20,TCI,PULLBACK,6.996989999999999,6.741899999999999,7.6,53.383458646616546,,2023-04-20,2023-05-08,18,7.5924,2858371.957084404,1701903.2469676256,1639350.3920971742,8.196751960485871,TAKE_PROFIT,62552.85487045144,2.4586860137041406,
2023-04-21,TCI,PULLBACK,7.077069999999999,6.741899999999999,7.6,53.03030303030304,,2023-04-21,2023-05-08,17,7.5924,2826028.285717112,1456337.1564786008,1394152.6507438829,6.970763253719414,TAKE_PROFIT,62184.505734717895,1.6153611703748791,
2023-04-28,TCI,PULLBACK,7.077069999999999,6.741899999999999,7.6,41.34615384615385,,2023-04-28,2023-05-08,10,7.5924,2826028.285717112,1456337.1564786008,1394152.6507438829,6.970763253719414,TAKE_PROFIT,62184.505734717895,1.6153611703748791,
2023-06-29,TCI,PULLBACK,9.008999999999999,8.8209,9.69,43.56435643564357,,2023-06-29,2023-06-30,1,8.8120791,2220002.2200022205,-437164.83516483195,-496509.0879120847,-2.4825454395604236,STOP_LOSS,59344.25274725276,3.8525963149078692,
2023-06-30,TCI,PULLBACK,8.918909999999999,8.7318,9.69,43.56435643564357,,2023-06-30,2023-07-14,14,9.680309999999999,2242426.4848507275,1707383.5255653441,1644822.450276996,8.22411225138498,TAKE_PROFIT,62561.075288348016,4.377104377104365,
2023-07-06,TCI,PULLBACK,9.08908,8.7318,9.69,50.0,,2023-07-06,2023-07-14,8,9.680309999999999,2200442.7290770905,1300967.754712247,1239016.3030801788,6.195081515400894,TAKE_PROFIT,61951.45163206837,1.751866743251002,
2023-07-07,TCI,PULLBACK,9.08908,8.7318,9.69,50.0,,2023-07-07,2023-07-14,7,9.680309999999999,2200442.7290770905,1300967.754712247,1239016.3030801788,6.195081515400894,TAKE_PROFIT,61951.45163206837,1.751866743251002,
2023-07-25,TCI,PULLBACK,9.439429999999998,9.0783,9.96,58.66666666666668,,2023-07-25,2023-07-27,2,9.0692217,2118772.00212301,-784386.9809935518,-843210.4005220614,-4.216052002610307,STOP_LOSS,58823.419528509665,1.5069661643446184,
2023-07-26,TCI,PULLBACK,9.35935,9.0783,9.96,59.060402684563755,,2023-07-26,2023-07-27,1,9.0692217,2136900.532622458,-619975.3187988466,-679045.3558206483,-3.3952267791032416,STOP_LOSS,59070.037021801734,2.245123297754888,
2023-07-27,TCI,PULLBACK,9.17917,8.8209,9.96,52.694610778443106,,2023-07-27,2023-08-07,11,9.950040000000001,2178846.235552888,1679607.1976006594,1617087.7868042584,8.08543893402129,TAKE_PROFIT,62519.41079640099,2.262961902033804,
2023-08-01,TCI,PULLBACK,9.26926,8.8209,9.96,50.0,,2023-08-01,2023-08-07,6,9.950040000000001,2157669.5442786156,1468898.2723540007,1406694.9249454697,7.033474624727348,TAKE_PROFIT,62203.347408531,1.5941698929628816,
2023-08-18,TCI,PULLBACK,9.96996,9.167399999999999,11.27,56.036446469248304,,2023-08-18,2023-08-31,13,11.25873,2006026.1024116445,2585306.260005054,2521428.3006150466,12.607141503075233,TAKE_PROFIT,63877.95939000758,1.6527882916982026,
2023-09-21,TCI,PULLBACK,11.281269999999997,10.8108,12.23,52.694610778443106,,2023-09-21,2023-09-22,1,10.7999892,1772850.0425927227,-853238.686779054,-911958.8287488854,-4.559794143744427,STOP_LOSS,58720.14196983143,2.090592334494779,
2023-12-14,TCI,PULLBACK,10.750739999999999,10.4643,12.14,56.5,,2023-12-14,2023-12-29,15,12.12786,1860337.0558677823,2561907.366376643,2498064.505327078,12.49032252663539,TAKE_PROFIT,63842.86104956496,5.07798331519767,
2023-12-15,TCI,PULLBACK,10.750739999999999,10.3752,12.14,55.49872122762147,,2023-12-15,2023-12-29,14,12.12786,1860337.0558677823,2561907.366376643,2498064.505327078,12.49032252663539,TAKE_PROFIT,63842.86104956496,3.8377192982456076,
2023-12-18,TCI,PULLBACK,10.67066,10.3752,12.14,44.84848484848485,,2023-12-18,2023-12-29,11,12.12786,1874298.3095703546,2731227.4967059214,2667130.6554608624,13.335653277304313,TAKE_PROFIT,64096.84124505889,5.196629213483137,
2023-12-19,TCI,PULLBACK,10.840829999999999,10.3752,12.14,41.66666666666667,,2023-12-19,2023-12-29,10,12.12786,1844877.1911375793,2374412.2913098014,2310850.6728728367,11.554253364364184,TAKE_PROFIT,63561.61843696471,2.880386983289356,
2023-12-20,TCI,PULLBACK,10.840829999999999,10.3752,12.14,46.93140794223827,,2023-12-20,2023-12-29,9,12.12786,1844877.1911375793,2374412.2913098014,2310850.6728728367,11.554253364364184,TAKE_PROFIT,63561.61843696471,2.880386983289356,
2023-12-21,TCI,PULLBACK,10.750739999999999,10.3752,12.14,46.76258992805756,,2023-12-21,2023-12-29,8,12.12786,1860337.0558677823,2561907.366376643,2498064.505327078,12.49032252663539,TAKE_PROFIT,63842.86104956496,3.8377192982456076,
2024-01-12,TCI,PULLBACK,11.801789999999999,11.503799999999998,12.75,59.28571428571426,,2024-01-12,2024-01-29,17,11.492296199999998,1694658.1832078018,-524486.2008220792,-583699.4715208461,-2.9184973576042306,STOP_LOSS,59213.27069876688,3.3542976939203277,
2024-01-26,TCI,PULLBACK,11.801789999999999,11.503799999999998,12.75,56.65399239543724,,2024-01-26,2024-01-29,3,11.492296199999998,1694658.1832078018,-524486.2008220792,-583699.4715208461,-2.9184973576042306,STOP_LOSS,59213.27069876688,3.3542976939203277,
2024-02-07,TCI,PULLBACK,11.361349999999998,10.593,12.75,43.71428571428572,,2024-02-07,2024-03-11,33,11.518469999999999,1760354.1832616725,276586.8492740754,216171.9690001643,1.0808598450008216,MAX_HOLD,60414.88027391111,1.8494055482166458,
2024-02-22,TCI,PULLBACK,11.451439999999998,10.8504,12.75,43.34600760456275,,2024-02-22,2024-03-25,32,11.25873,1746505.2430087398,-336569.025380211,-396064.17184214067,-1.9803208592107033,MAX_HOLD,59495.14646192968,2.221845318860249,
2024-02-23,TCI,PULLBACK,11.15114,10.9395,12.75,49.137931034482776,,2024-02-23,2024-03-18,24,10.928560500000001,1793538.597847395,-399204.9243395714,-458606.116953062,-2.2930305847653103,STOP_LOSS,59401.192613490646,8.02992518703242,
2024-03-06,TCI,PULLBACK,11.19118,10.9395,11.79,41.29353233830846,,2024-03-06,2024-03-07,1,11.77821,1787121.6440089429,1049094.0186825704,987520.3776545465,4.937601888272733,TAKE_PROFIT,61573.641028023856,2.536382536382544,
2024-03-12,TCI,PULLBACK,11.361349999999998,10.979099999999999,12.14,53.2319391634981,,2024-03-12,2024-03-14,2,12.12786,1760354.1832616725,1349329.085011908,1287305.0913843901,6.4365254569219505,TAKE_PROFIT,62023.99362751786,2.1299541655432717,
2024-03-20,TCI,PULLBACK,11.281269999999997,10.761299999999999,12.14,47.46268656716418,,2024-03-20,2024-04-15,26,10.750538699999998,1772850.0425927227,-940907.00781029,-999495.6472985746,-4.9974782364928725,STOP_LOSS,58588.63948828456,1.710241792805188,
2024-03-25,TCI,PULLBACK,11.281269999999997,10.761299999999999,12.14,46.64634146341462,,2024-03-25,2024-04-15,21,10.750538699999998,1772850.0425927227,-940907.00781029,-999495.6472985746,-4.9974782364928725,STOP_LOSS,58588.63948828456,1.710241792805188,
2024-03-26,TCI,PULLBACK,11.231219999999999,10.761299999999999,12.14,50.66225165562915,,2024-03-26,2024-04-15,20,10.750538699999998,1780750.4438520484,-855973.4383263806,-914689.478168891,-4.573447390844455,STOP_LOSS,58716.03984251043,2.005668192718543,
2024-03-29,TCI,PULLBACK,11.281269999999997,10.761299999999999,12.14,44.71544715447155,,2024-03-29,2024-04-15,17,10.750538699999998,1772850.0425927227,-940907.00781029,-999495.6472985746,-4.9974782364928725,STOP_LOSS,58588.63948828456,1.710241792805188,
2024-04-01,TCI,PULLBACK,11.281269999999997,10.8504,12.14,48.24561403508771,,2024-04-01,2024-04-11,10,10.8395496,1772850.0425927227,-783104.0299540703,-841929.3739091392,-4.209646869545696,STOP_LOSS,58825.34395506889,2.073403241182085,
2024-04-05,TCI,PULLBACK,11.10109,10.8108,12.14,44.03669724770638,,2024-04-05,2024-04-15,10,10.7999892,1801624.8854842184,-542470.6943192041,-601656.9882777253,-3.0082849413886263,STOP_LOSS,59186.2939585212,3.7607449856733624,
2024-06-19,TCI,PULLBACK,11.511499999999998,10.89,12.5,58.69565217391303,,2024-06-19,2024-06-24,5,10.87911,1737393.041740868,-1098709.985666503,-1157061.9206880033,-5.785309603440016,STOP_LOSS,58351.93502150024,1.6393442622950836,
2024-06-21,TCI,PULLBACK,11.511499999999998,10.89,12.5,54.34782608695651,,2024-06-21,2024-06-24,3,10.87911,1737393.041740868,-1098709.985666503,-1157061.9206880033,-5.785309603440016,STOP_LOSS,58351.93502150024,1.6393442622950836,
2024-06-27,TCI,PULLBACK,11.111099999999999,10.494,12.5,42.55319148936171,,2024-06-27,2024-07-09,12,10.483506,1800001.8000018003,-1129670.329670327,-1187975.8241758216,-5.939879120879108,STOP_LOSS,58305.49450549451,2.310231023102311,
2023-11-24,TCI,EMA_CROSS,10.23022,9.313618446110723,11.242,75.77854671280278,2.0231579058191174,2023-11-24,2023-11-29,5,11.230758000000002,1954992.1702563583,1956043.956043961,1893109.890109895,9.465549450549474,TAKE_PROFIT,62934.06593406595,,
2023-04-11,NTP,BREAKOUT,22.03201,20.9095,24.211000000000002,68.08510638297868,2.8835646852134293,2023-04-11,2023-04-26,15,24.186789,907770.1035901854,1956043.9560439573,1893109.8901098913,9.465549450549457,TAKE_PROFIT,62934.06593406594,,
2023-04-19,NTP,BREAKOUT,22.172149999999995,21.042499999999997,24.365000000000002,67.87148594377496,1.9310787513171608,2023-04-19,2023-04-26,7,24.340635000000002,902032.5047413085,1956043.956043963,1893109.8901098971,9.465549450549487,TAKE_PROFIT,62934.06593406595,,
2023-12-28,NTP,BREAKOUT,27.727699999999995,26.314999999999998,30.470000000000002,65.92178770949722,4.292012774481872,2023-12-28,2024-01-09,12,30.43953,721300.3602895301,1956043.956043961,1893109.890109895,9.465549450549474,TAKE_PROFIT,62934.06593406595,,
2024-06-14,NTP,BREAKOUT,46.70665999999999,44.327,51.326,63.56769320162696,1.9722423696136497,2024-06-14,2024-06-17,3,44.282672999999996,428204.4573514784,-1037962.0379620367,-1096405.0949050935,-5.482025474525468,STOP_LOSS,58443.056943056945,,
2024-07-25,NTP,BREAKOUT,49.03899,46.5405,53.88900000000001,64.4871794871795,3.4205938614363833,2024-07-25,2024-08-01,7,46.4939595,407838.742192692,-1037962.0379620363,-1096405.0949050933,-5.482025474525466,STOP_LOSS,58443.056943056945,,
2024-08-16,NTP,BREAKOUT,56.99693999999999,54.092999999999996,62.634,66.46410938093427,2.675910685304344,2024-08-16,2024-08-26,10,54.038906999999995,350896.03055883356,-1037962.0379620357,-1096405.0949050926,-5.482025474525463,STOP_LOSS,58443.056943056945,,
2024-07-26,NTP,SWING_T+,49.439389999999996,46.9205,53.3412,61.87198898830008,1.3502633473290528,2024-07-26,2024-07-29,3,48.22173,404535.7355744074,-492586.9837795309,-551848.1033038616,-2.759240516519308,MAX_HOLD,59261.1195243307,,2.0
2023-05-19,NTP,PULLBACK,23.80378,23.265,25.47,44.00000000000001,,2023-05-19,2023-06-12,24,25.44453,840202.6904970555,1378562.5644330443,1316494.7205863947,6.582473602931974,TAKE_PROFIT,62067.84384664957,3.2815533980582443,
2023-05-22,NTP,PULLBACK,23.80378,23.265,25.47,46.808510638297875,,2023-05-22,2023-06-12,21,25.44453,840202.6904970555,1378562.5644330443,1316494.7205863947,6.582473602931974,TAKE_PROFIT,62067.84384664957,3.2815533980582443,
2023-05-23,NTP,PULLBACK,23.73371,23.265,25.47,51.832460732984295,,2023-05-23,2023-06-12,20,25.44453,842683.2551674391,1441679.3666055596,1379516.8475556513,6.897584237778257,TAKE_PROFIT,62162.51904990834,3.9550561797752737,
2023-05-25,NTP,PULLBACK,23.933909999999997,23.2056,25.47,48.85993485342019,,2023-05-25,2023-06-12,18,25.44453,835634.4617323289,1262326.130582093,1200432.6413862198,6.002163206931098,TAKE_PROFIT,61893.489195873146,2.21465076660988,
2023-05-26,NTP,PULLBACK,23.933909999999997,23.2056,25.47,54.94505494505493,,2023-05-26,2023-06-12,17,25.44453,835634.4617323289,1262326.130582093,1200432.6413862198,6.002163206931098,TAKE_PROFIT,61893.489195873146,2.21465076660988,
2023-05-29,NTP,PULLBACK,23.933909999999997,23.2056,25.47,52.50965250965248,,2023-05-29,2023-06-12,14,25.44453,835634.4617323289,1262326.130582093,1200432.6413862198,6.002163206931098,TAKE_PROFIT,61893.489195873146,2.21465076660988,
2023-06-29,NTP,PULLBACK,25.655629999999995,25.3737,27.77,58.18759936406993,,2023-06-29,2023-07-05,6,27.74223,779555.9882957465,1626621.525177908,1564181.592890141,7.820907964450706,TAKE_PROFIT,62439.93228776686,8.34959032383927,
2023-07-24,NTP,PULLBACK,28.968939999999996,28.0368,31.08,59.59339263024145,,2023-07-24,2023-08-17,24,28.0087632,690394.6088465785,-662900.8862595565,-721906.5349301671,-3.609532674650836,STOP_LOSS,59005.648670610666,2.3693534100974234,
2023-07-26,NTP,PULLBACK,28.828799999999998,28.0368,31.08,55.894039735099355,,2023-07-26,2023-08-17,22,28.0087632,693750.6937506938,-568901.0989010968,-628047.7472527452,-3.1402387362637256,STOP_LOSS,59146.64835164836,2.9874213836477908,
2023-07-27,NTP,PULLBACK,28.6286,28.0368,31.08,43.96825396825397,,2023-07-27,2023-08-17,21,28.0087632,698602.0972034958,-433019.28840390244,-492369.75947129657,-2.461848797356483,STOP_LOSS,59350.471067394144,4.40340909090907,
2023-07-28,NTP,PULLBACK,28.758729999999996,28.0368,31.08,46.10492845786963,,2023-07-28,2023-08-17,20,28.0087632,695441.0017410367,-521557.6626645167,-580775.3261705199,-2.9038766308526,STOP_LOSS,59217.66350600323,3.3900750144258436,
2023-07-31,NTP,PULLBACK,28.758729999999996,27.9675,31.08,52.44122965641954,,2023-07-31,2023-08-17,17,27.939532500000002,695441.0017410367,-569703.5300237489,-628848.9747287133,-3.144244873643567,STOP_LOSS,59145.44470496438,3.081967213114754,
2023-08-01,NTP,PULLBACK,28.558529999999998,27.9675,31.08,43.058350100603626,,2023-08-01,2023-08-17,16,27.939532500000002,700316.157729407,-433493.9508441054,-492843.70991783927,-2.464218549589196,STOP_LOSS,59349.75907373385,4.533333333333328,
2023-08-02,NTP,PULLBACK,28.488459999999996,27.9675,31.08,44.306418219461676,,2023-08-02,2023-08-17,15,27.939532500000002,702038.6500358392,-385368.32106754405,-444790.26858594274,-2.223951342929714,STOP_LOSS,59421.94751839869,5.319796954314719,
2023-08-03,NTP,PULLBACK,28.41839,27.9675,31.08,44.306418219461676,,2023-08-03,2023-08-17,14,27.939532500000002,703769.6364924263,-337005.3687066696,-396499.8606536096,-1.9824993032680482,STOP_LOSS,59494.49194694,6.366863905325447,
2023-08-04,NTP,PULLBACK,28.89887,27.9675,31.08,45.76612903225808,,2023-08-04,2023-08-17,13,27.939532500000002,692068.5826123997,-663927.3438719207,-722931.4528561129,-3.6146572642805643,STOP_LOSS,59004.10898419212,2.4487534626038756,
2023-08-07,NTP,PULLBACK,28.89887,27.9675,31.08,49.240780911062906,,2023-08-07,2023-08-17,10,27.939532500000002,692068.5826123997,-663927.3438719207,-722931.4528561129,-3.6146572642805643,STOP_LOSS,59004.10898419212,2.4487534626038756,
2023-08-10,NTP,PULLBACK,29.179149999999996,27.9675,31.08,44.51612903225805,,2023-08-10,2023-08-17,7,27.939532500000002,685420.9255581469,-849659.7741880722,-908385.28452679,-4.54192642263395,STOP_LOSS,58725.5103387179,1.6321353065539146,
